imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0013571,Salomé,Salomé,1922,2/15/1923,"Biography, Drama, History",72,USA,,"Charles Bryant, Alla Nazimova","Oscar Wilde, Natacha Rambova",Nazimova Productions,"Alla Nazimova, Nigel De Brulier, Mitchell Lewis, Rose Dione, Earl Schenck, Arthur Jasmine, Frederick Peters, Louis Dumar","Salome, the daughter of Herodias, seduces her step-father/uncle Herod, governor of Judea, with a salacious dance. In return, he promises her the head of the prophet John the Baptist.",6.6,765,"$350,000 ",,,,26,7
tt0013579,Schatten - Eine nächtliche Halluzination,Schatten - Eine nächtliche Halluzination,1923,11/29/2016,"Drama, Fantasy, Horror",90,Germany,German,Arthur Robison,"Arthur Robison, Rudolf Schneider",PAN Film,"Alexander Granach, Max Gülstorff, Lilli Herder, Rudolf Klein-Rogge, Fritz Kortner, Karl Platen, Fritz Rasp, Eugen Rex, Ferdinand von Alten, Gustav von Wangenheim, Ruth Weyher",A wealthy man invites the local wealthy bachelors over for a puppet show about men who covet another man's wife. The puppeteer is actually a witch and gives the men nightmares about what could happen if they date the lady of the house.,6.9,787,,,,,15,16
tt0013592,Shadows,Shadows,1922,11/10/1922,Drama,70,USA,English,Tom Forman,"Wilbur Daniel Steele, Eve Unsell",B.P. Schulberg Productions,"Lon Chaney, Marguerite De La Motte, Harrison Ford, John St. Polis, Walter Long, Buddy Messinger, Priscilla Bonner, Frances Raymond",A dying Chinese man converts to Christianity in order to stop a friend from being blackmailed.,6.3,345,,,,,16,7
tt0013597,Sherlock Holmes,Sherlock Holmes,1922,3/7/1922,"Drama, Mystery",85,USA,English,Albert Parker,"Earle Browne, Arthur Conan Doyle",Goldwyn Pictures Corporation,"John Barrymore, Roland Young, Carol Dempster, Gustav von Seyffertitz, Louis Wolheim, Percy Knight, William Powell, Hedda Hopper, Peggy Bayfield, Margaret Kemp, Anders Randolf, Robert Schable, Reginald Denny, David Torrence, Robert Fischer",A young Sherlock Holmes seeks to bring down the criminal mastermind Moriarty as he solves a crime involving a blackmailed prince.,5.8,526,,"$384,770 ",,,17,14
tt0013607,Sky High,Sky High,1922,1/22/1922,"Action, Drama, Romance",58,USA,English,Lynn Reynolds,"Lynn Reynolds, Lynn Reynolds",Fox Film Corporation,"Tom Mix, J. Farrell MacDonald, Eva Novak, Sid Jordan, William Buckley, Adele Warner",A government agent investigates a ring that is smuggling Chinese aliens across the border from Mexico. His investigation takes him to the Grand Canyon. He finds a dazed girl wandering ...,5.8,140,,,,,6,1
tt0013619,Sodom und Gomorrha,Sodom und Gomorrha,1922,10/13/1922,Drama,150,"Germany, Austria",,Michael Curtiz,"Michael Curtiz, Ladislaus Vajda",Sascha-Film,"Georg Reimers, Victor Varconi, Lucy Doraine, Erika Wagner, Walter Slezak, Kurt Ehrle, Paul Askonas, Richard Berczeller, Gyula Szöreghy, Franz Herterich, Béla Balázs, Willi Forst, Leo Slezak, Hans Thimig","When the old multimillionaire Jackson Harber wants to marry the young model Mary, she hesitates, but her mother convinces her that this is her chance to lead a life in luxury and leisure. ...",6,159,,,,,6,2
tt0013626,La souriante Madame Beudet,La souriante Madame Beudet,1923,11/9/1923,Drama,54,France,,Germaine Dulac,"Denys Amiel, Germaine Dulac",Colisée Films,"Germaine Dermoz, Alexandre Arquillière, Jean d'Yd, Yvette Grisier, Madeleine Guitty, Raoul Paoli, Armand Thirard",An unhappily married woman devises a scheme to get rid of her husband.,6.7,1853,,,,,9,7
tt0013662,Tess of the Storm Country,Tess of the Storm Country,1922,11/12/1922,"Drama, Romance",137,USA,English,John S. Robertson,"Grace Miller White, E. Lloyd Sheldon",Mary Pickford Company,"Mary Pickford, Lloyd Hughes, Gloria Hope, David Torrence, Forrest Robinson, Jean Hersholt, Danny Hoy, Robert Russell, Gus Saville, Madame De Bodamere","Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on ...",6.9,397,"$400,000 ",,,,13,4
tt0013674,The Three Must-Get-Theres,The Three Must-Get-Theres,1922,8/27/1922,"Action, Adventure, Comedy",58,USA,English,Max Linder,"Alexandre Dumas, Max Linder",Max Linder Productions,"Max Linder, Bull Montana, Frank Cooke, Caroline Rankin, Jobyna Ralston, John J. Richardson, Charles Mezzetti, Clarence Wertz, Fred Cavens, Harry Mann, Jean de Limur",This delightful burlesque of Alexandre Dumas' famous adventure narrative (and then-leading screen swashbuckler Douglas Fairbanks' hit films) represented one of writer/director/star Max ...,7,472,,,,,2,12
tt0013688,The Toll of the Sea,The Toll of the Sea,1922,1/22/1923,"Drama, Family, Fantasy",54,USA,,Chester M. Franklin,Frances Marion,Technicolor,"Anna May Wong, Kenneth Harlan, Beatrice Bentley, Priscilla Moran, Etta Lee, Ming Young","While visiting China, an American man falls in love with a young Chinese woman, but he then has second thoughts about the relationship.",6.6,609,,,,,24,11
tt0013704,The Trap,The Trap,1922,5/9/1922,Drama,60,USA,English,Robert Thornby,"Lon Chaney, Lucien Hubbard",Universal Film Manufacturing Company,"Lon Chaney, Alan Hale, Dagmar Godowsky, Stanley Goethals, Irene Rich, Spottiswoode Aitken, Herbert Standing, Frank Campeau","A miner's happiness is destroyed when a rival steals his mine. He becomes obsessed with revenge, and plans a trap for the man who took his mine.",6.1,108,,,,,10,3
tt0013705,Trapped by the Mormons,Trapped by the Mormons,1922,3/1/1922,"Drama, Crime",97,UK,English,Harry B. Parkinson,"Winifred Graham, Frank Miller",Master Films,"Evelyn Brent, Louis Willoughby, Ward McAllister, Olaf Hytten, Olive Sloane, George Wynn, Cecil Morton York",Mormons capture women for their wives in this silent anti-Mormon propaganda film featuring the original organ music.,5.7,130,,,,,6,3
tt0013741,Das Weib des Pharao,Das Weib des Pharao,1922,8/11/1922,"Drama, History",100,Germany,German,Ernst Lubitsch,"Norbert Falk, Hanns Kräly",Ernst Lubitsch-Film,"Emil Jannings, Paul Biensfeldt, Friedrich Kühne, Albert Bassermann, Harry Liedtke, Paul Wegener, Lyda Salmonova, Dagny Servaes, Mady Christians, Tina Dietrich, Bernhard Goetzke, Waldemar Potier, Elsa Wagner",The Ethiopian King offers his daughter to a powerful Pharaoh to secure peace between the two countries.,6.6,422,,,,,9,14
tt0013750,When Knighthood Was in Flower,When Knighthood Was in Flower,1922,9/15/1922,"Romance, Drama",120,USA,English,Robert G. Vignola,"William LeBaron, Charles Major",Cosmopolitan Productions,"Marion Davies, Forrest Stanley, Lyn Harding, Theresa Maxwell Conover, Pedro de Cordoba, Ruth Shepley, Ernest Glendinning, Arthur Forrest, Johnny Dooley, William Kent, Charles K. Gerrard, Arthur Donaldson, Downing Clarke, William Norris, Macey Harlam","Mary Tudor, sister of England's Henry VIII, causes a stir by falling in love with a guardsman below her class.",6.4,955,"$1,500,000 ",,,,5,3
tt0013802,The Young Rajah,The Young Rajah,1922,11/12/1922,"Romance, Drama",54,USA,,Phil Rosen,"Alethea Luce, John Ames Mitchell",Paramount Pictures,"Rudolph Valentino, Wanda Hawley, Pat Moore, Charles Ogle, Fanny Midgley, Robert Ober, Jack Giddings, Edward Jobson, Josef Swickard, Bertram Grassby, J. Farrell MacDonald, George Periolat, George Field, Maude Wayne, William Boyd",A young man raised in the American South discovers he is an Indian prince whose throne was taken by usurpers.,6.4,351,,"$242,900 ",,,12,3
tt0013830,Das alte Gesetz,Das alte Gesetz,1923,10/29/1923,Drama,128,Germany,German,Ewald André Dupont,"Heinrich Laube, Paul Reno",Comedia-Film GmbH,"Henny Porten, Ruth Weyher, Hermann Vallentin, Avrom Morewski, Ernst Deutsch, Grete Berger, Robert Garrison, Werner Krauss, Margarete Schlegel, Jakob Tiedtke, Olga Limburg, Alice Hechy, Julius Brandt, Robert Scholz, Alfred Krafft-Lortzing","Baruch Mayr, son of an orthodox rabbi from a poor shtetl in Galizia, decides to break with the family tradition and leave the shtetl to become an actor. Due to this behaviour his father ...",6.8,107,,,,,3,5
tt0013909,Cameo Kirby,Cameo Kirby,1923,10/21/1923,Drama,70,USA,English,John Ford,"Robert N. Lee, Booth Tarkington",Fox Film Corporation,"John Gilbert, Gertrude Olmstead, Alan Hale, Eric Mayne, W.E. Lawrence, Richard Tucker, Phillips Smalley, Jack McDonald, Jean Arthur, Eugenie Forde","Wrongfully blamed for the death of Col. John Randall, Cameo Kirby (Gilbert) must find the true villain and clear his name before he can declare his love for Adele (Olmstead), the dead man's...",5.4,308,,,,,,
tt0013933,Coeur fidèle,Coeur fidèle,1923,11/23/1923,"Drama, Romance",87,France,French,Jean Epstein,"Jean Epstein, Marie Epstein",Pathé Consortium Cinéma,"Léon Mathot, Gina Manès, Edmond Van Daële, Claude Benedict, Madame Maufroy, Marie Epstein, Madeleine Erickson","Marie wants to escape from her job and also from her lover, Paul, an unemployed drunk. She dreams of going off with Jean, a dockworker. The two men quarrel and fight over Marie on two ...",7.6,1016,,,,,6,17
tt0013951,The Covered Wagon,The Covered Wagon,1923,9/8/1924,"Adventure, Romance, Western",98,USA,English,James Cruze,"Emerson Hough, Jack Cunningham",Paramount Pictures,"J. Warren Kerrigan, Lois Wilson, Alan Hale, Ernest Torrence, Tully Marshall, Ethel Wales, Charles Ogle, Guy Oliver, Johnny Fox, James Cruze","Two wagon caravans converge at what is now Kansas City, and combine for the westward push to Oregon. On their quest the pilgrims will experience desert heat, mountain snow, hunger, and ...",6.5,470,"$782,000 ",,,,6,13
tt0014029,The Extra Girl,The Extra Girl,1923,10/28/1923,"Comedy, Romance",68,USA,English,F. Richard Jones,"Bernard McConville, Mack Sennett",Mack Sennett Comedies,"Mabel Normand, Ralph Graves, George Nichols, Anna Dodge, Vernon Dent, Ramsey Wallace, Charlotte Mineau, Mary Mason, Max Davidson, Louise Carver, William Desmond, Carl Stockdale, Harry Gribbon, Billy Bevan, George Beranger",Sue Graham is a small town girl who wants to be a motion picture star. She wins a contract when a picture of a very pretty girl is sent to a studio instead of her picture. When she arrives ...,6.6,1041,,,,,14,4
tt0014108,Gunnar Hedes saga,Gunnar Hedes saga,1923,1/1/1923,Drama,101,Sweden,,Mauritz Stiller,"Selma Lagerlöf, Mauritz Stiller",Svenska Biografteatern AB,"Gustav Aronson, Stina Berg, Hugo Björne, Pauline Brunius, Julia Cederblad, Einar Hanson, Gösta Hillberg, Mary Johnson, Adolf Olschansky, Lotten Olsson, Concordia Selander, Ingeborg Strandin, Thecla Åhlander","Gunnar Hede, a young Swedish man, wants to become a professional musician, but when his father suddenly dies he is pressured by his family to take over the family business, raising and ...",6.9,136,,,,,5,5
tt0014109,Gösta Berlings saga,Gösta Berlings saga,1924,3/10/1924,"Drama, Romance",183,Sweden,,Mauritz Stiller,"Ragnar Hyltén-Cavallius, Selma Lagerlöf",Svensk Filmindustri (SF),"Lars Hanson, Sven Scholander, Ellen Hartman-Cederström, Mona Mårtenson, Torsten Hammarén, Greta Garbo, Gerda Lundequist, Jenny Hasselqvist, Sixten Malmerfeldt, Karin Swanström, Oscar Byström, Hugo Rönnblad, Knut Lambert, Svend Kornbeck, Otto Elg-Lundberg",A drunkard priest who has been cast out by his community struggles to atone and regain his honour and dignity.,7.1,1022,,,,,17,17
tt0014112,Haldane of the Secret Service,Haldane of the Secret Service,1923,9/30/1923,"Adventure, Crime, Drama",84,USA,English,Harry Houdini,,Houdini Picture Corporation,"Harry Houdini, Gladys Leslie, William Humphrey, Richard Carlyle, Edward Boulden, Jane Jennings, Charles Fang, Myrtle Morse, Irving Brooks","Heath Haldane (Houdini) tracks down a vicious gang of counterfeiters, narrowly missing death several times. He must rescue Adele Ormsby, whom he loves despite her pending marriage.",5.6,104,,,,,6,2
tt0014142,The Hunchback of Notre Dame,The Hunchback of Notre Dame,1923,9/6/1923,"Drama, Horror, Romance",133,USA,,Wallace Worsley,"Victor Hugo, Perley Poore Sheehan",Universal Pictures,"Lon Chaney, Patsy Ruth Miller, Norman Kerry, Kate Lester, Winifred Bryson, Nigel De Brulier, Brandon Hurst, Ernest Torrence, Tully Marshall, Harry von Meter, Raymond Hatton, Nick De Ruiz, Eulalie Jensen, Roy Laidlaw, Ray Myers","In fifteenth century Paris, the brother of the archdeacon plots with the gypsy king to foment a peasant revolt. Meanwhile, a freakish hunchback falls in love with the gypsy queen.",7.3,4452,"$1,250,000 ",,,,61,52
tt0014205,Little Old New York,Little Old New York,1923,11/4/1923,"Comedy, Romance",110,USA,English,Sidney Olcott,"Rida Johnson Young, Luther Reed",Cosmopolitan Productions,"Marion Davies, Stephen Carr, J.M. Kerrigan, Harrison Ford, Courtenay Foote, Mahlon Hamilton, Norval Keedwell, George Barraud, Sam Hardy, Andrew Dillon, Riley Hatch, Charles Kennedy, Spencer Charters, Harry Watson, Louis Wolheim",An Irish girl comes to America disguised as a boy to claim a fortune left to her brother who has died.,6.2,874,,"$2,400,000 ",,,6,4
tt0014341,Our Hospitality,Our Hospitality,1923,11/19/1923,"Comedy, Romance, Thriller",65,USA,English,"John G. Blystone, Buster Keaton","Jean C. Havez, Clyde Bruckman",Joseph M. Schenck Productions,"Buster Keaton, Natalie Talmadge, Joe Roberts, Francis X. Bushman Jr., Monte Collins, Craig Ward, Joe Keaton, Kitty Bradbury, Buster Keaton Jr.","A man returns to his Appalachian homestead. On the trip, he falls for a young woman. The only problem is her family has vowed to kill every member of his family.",7.8,9351,,,,,51,45
tt0014358,The Pilgrim,The Pilgrim,1923,2/26/1923,Comedy,47,USA,English,Charles Chaplin,Charles Chaplin,Charles Chaplin Productions,"Charles Chaplin, Edna Purviance, Syd Chaplin, Mai Wells, Dean Riesner, Charles Reisner, Tom Murray, Kitty Bradbury, Mack Swain, Loyal Underwood, Henry Bergman",The Tramp is an escaped convict who is mistaken as a pastor in a small town church.,7.4,3891,,"$280,171 ",,,24,15
tt0014397,Raskolnikow,Raskolnikow,1923,10/31/1924,Drama,135,Germany,,Robert Wiene,"Fyodor Dostoevsky, Robert Wiene",Leonardo-Film,"Gregori Chmara, Elisabeta Skulskaja, Alla Tarasova, Andrei Zhilinsky, Mikhail Tarkhanov, Mariya Germanova, Maria Kryshanovskaya, Polycarpe Pavloff, Toma, Petr Sharov, Ivan Bersenev","Student Raskolnikow, who has written an article about laws and crime, proposing the thesis, that un-ordinary people can commit crimes if their actions are necessary for the benifit of ...",6.9,241,,,,,5,3
tt0014416,Rosita,Rosita,1923,9/3/1923,"Romance, Comedy",90,USA,English,"Ernst Lubitsch, Raoul Walsh","Philippe Dumanoir, Norbert Falk",Mary Pickford Company,"Mary Pickford, Holbrook Blinn, Irene Rich, George Walsh, Charles Belcher, Frank Leigh, Mathilde Comont, George Periolat, Bert Sprotte, Snitz Edwards, Madame De Bodamere, Philippe De Lacy, Donald McAlpin, Doreen Turner, Mario Carillo","Rosita, a peasant singer in Seville, captures the attention of the King.",6.5,252,,,,,4,3
tt0014417,La roue,La roue,1923,2/17/1923,Drama,418,France,"English, French",Abel Gance,Abel Gance,Films Abel Gance,"Gabriel de Gravone, Pierre Magnier, Georges Térof, Séverin-Mars, Ivy Close, Max Maxudian, Gil Clary, Géo Dugast","Sisif, a railwayman, and his son Elie fall in love with the beautiful Norma (who Sisif rescued from a train crash when a baby and raised as his daughter), with tragic results. Originally ...",7.4,1678,,,,,16,28
tt0014429,Safety Last!,Safety Last!,1923,2/3/1924,"Action, Comedy, Thriller",74,USA,English,"Fred C. Newmeyer, Sam Taylor","Hal Roach, Sam Taylor",Hal Roach Studios,"Harold Lloyd, Mildred Davis, Bill Strother, Noah Young, Westcott Clarke",A boy leaves his small country town and heads to the big city to get a job. As soon as he makes it big his sweetheart will join him and marry him. His enthusiasm to get ahead leads to some interesting adventures.,8.1,16798,"$121,000 ",,,,82,87
tt0014440,Scaramouche,Scaramouche,1923,5/31/1929,"Drama, Romance",124,USA,"None, English, French",Rex Ingram,"Rafael Sabatini, Willis Goldbeck",Metro Pictures Corporation,"Lloyd Ingraham, Alice Terry, Ramon Novarro, Lewis Stone, Julia Swayne Gordon, William Humphrey, Otto Matieson, George Siegmann, Bowditch M. Turner, James A. Marcus, Edith Allen, John George, Willard Lee Hall, Rose Dione","When a nobleman murders his best friend, a lawyer becomes a revolutionary with his heart set on vengeance.",7,466,"$858,723 ",,,,15,4
tt0014446,Der Schatz,Der Schatz,1923,1924,"Drama, Romance",80,Germany,German,Georg Wilhelm Pabst,"Rudolph Hans Bartsch, Willy Hennings",Carl Froelich-Film GmbH (I),"Albert Steinrück, Lucie Mannheim, Ilka Grüning, Werner Krauss, Hans Brausewetter","In and around a bell maker near Marburg (today Slovenia) people tell the story of a treasure that was hidden during the Turki invasion of 1683, the year the Turkish Army was besieging ...",6.7,234,,,,,3,5
tt0014463,The Shock,The Shock,1923,6/10/1923,Drama,96,USA,English,Lambert Hillyer,"Charles Kenyon, William Dudley Pelley",Universal Pictures,"Lon Chaney, Virginia Valli, Jack Mower, William Welsh, Henry A. Barrows, Christine Mayo, Harry De Vere, John Beck, Walter Long","A gang of blackmailers sends a cripple to San Francisco to expose a banker they have been blackmailing. However, the cripple meets and falls in love with the banker's daughter.",6.5,350,"$90,220 ",,,,16,6
tt0014497,Souls for Sale,Souls for Sale,1923,4/22/1923,"Comedy, Drama, Romance",90,USA,English,Rupert Hughes,"Rupert Hughes, Rupert Hughes",Goldwyn Pictures Corporation,"Eleanor Boardman, Frank Mayo, Richard Dix, Mae Busch, Barbara La Marr, Lew Cody, Forrest Robinson, Edith Murgatroyd, Snitz Edwards, William Haines, Dale Fuller, Erich von Stroheim, Jean Hersholt, Charles Chaplin, Fred Niblo","A young woman hits Hollywood, determined to become a star.",7,770,,,,,24,5
